255208;Classificação do produto;Porta Modular
255208;vcUnidadeMedidaVenda;peça
255208;Dimensões e Tamanho;0,82mm x 2110mm
255208;Cor do produto;Branca
255209;Cor;Cinza
255209;vcUnidadeMedida;peça
255209;vcFatorMultiplicador;1
255209;Marca;Duratex Madeira
255209;Classificação do produto;Porta Modular
255209;vcUnidadeMedidaVenda;peça
255209;Dimensões e Tamanho;0,82mm x 2110mm
255209;Cor do produto;Cinza
255210;Cor;Cristal
255210;vcPerdaDeInstalacao;5
255210;vcUnidadeMedida;peça
255210;vcFatorMultiplicador;1
255210;vcIndicacaoProfissional;S
255210;Marca;Duratex Madeira
255210;Classificação do produto;Painel de Lã de Vidro
255210;vcUnidadeMedidaVenda;peça
255210;Dimensões e Tamanho;1200mm x 2110mm x 35mm
255210;Cor do produto;Cristal
255211;Cor;Preta
255211;Tipo de instalação;Liso Horizontal
255211;vcUnidadeMedida;peça
255211;vcFatorMultiplicador;1
255211;Marca;Rollfor
255211;Classificação do produto;Requadro
255211;vcUnidadeMedidaVenda;peça
255211;Linha ou Modelo;219
255211;Dimensões e Tamanho;0,804m
255211;Cor do produto;Preta
255212;Cor;Ocre
255212;Tipo de instalação;Liso Horizontal
255212;vcUnidadeMedida;peça
255212;vcFatorMultiplicador;1
255212;Marca;Rollfor
255212;Classificação do produto;Requadro
255212;vcUnidadeMedidaVenda;peça
255212;Linha ou Modelo;219
255212;Dimensões e Tamanho;0,804m
255212;Cor do produto;Ocre
255213;Cor;Preta
255213;Tipo de instalação;Liso Vertical
255213;vcUnidadeMedida;peça
255213;vcFatorMultiplicador;1
255213;Marca;Rollfor
255213;Classificação do produto;Requadro
255213;vcUnidadeMedidaVenda;peça
255213;Linha ou Modelo;219
255213;Dimensões e Tamanho;2,11m
255213;Cor do produto;Preta
255214;Cor;Ocre
255214;Tipo de instalação;Liso Vertical
255214;vcUnidadeMedida;peça
255214;vcFatorMultiplicador;1
255214;Marca;Rollfor
255214;Classificação do produto;Requadro
255214;vcUnidadeMedidaVenda;peça
255214;Linha ou Modelo;219
255214;Dimensões e Tamanho;2,11m
255214;Cor do produto;Ocre
255215;Cor;Cinza Ocidente ? 1,185m
255215;Tipo de instalação;NTR Travessa
255215;vcUnidadeMedida;peça
255215;vcFatorMultiplicador;1
255215;Marca;Rollfor
255215;Classificação do produto;Perfil de Divisória
255215;vcUnidadeMedidaVenda;peça
255215;Linha ou Modelo;203
255215;Dimensões e Tamanho;1,185m
255215;Cor do produto;Cinza Ocidente
255216;Cor;Cinza Ocidente ? 2,15m
255216;Tipo de instalação;NTR Travessa
255216;vcUnidadeMedida;peça
255216;vcFatorMultiplicador;1
255216;Marca;Rollfor
255216;Classificação do produto;Perfil de Divisória
255216;vcUnidadeMedidaVenda;peça
255216;Linha ou Modelo;203
255216;Dimensões e Tamanho;2,15m
255216;Cor do produto;Cinza Ocidente
255217;Cor;Cinza Ocidente
255217;Tipo de instalação;NTR Travessa
255217;vcUnidadeMedida;peça
255217;vcFatorMultiplicador;1
255217;Marca;Rollfor
255217;Classificação do produto;Perfil de Divisória
255217;vcUnidadeMedidaVenda;peça
255217;Linha ou Modelo;203
255217;Dimensões e Tamanho;3m
255217;Cor do produto;Cinza
255218;Cor;Cinza Ocidente
255218;vcProdutosRelacionados;"145:1;523:0,05;"
255218;vcUnidadeMedida;peça
255218;vcFatorMultiplicador;1
255218;Marca;Rollfor
255218;Classificação do produto;Leito
255218;vcUnidadeMedidaVenda;peça
255218;Linha ou Modelo;222
255218;Dimensões e Tamanho;1,185m
255218;Cor do produto;Cinza Ocidente
255219;Cor;Cinza Ocidente
255219;Tipo de instalação;Divisória
255219;vcUnidadeMedida;peça
255219;vcFatorMultiplicador;1
255219;Marca;Rollfor
255219;Classificação do produto;Rodapé
255219;vcUnidadeMedidaVenda;peça
255219;Linha ou Modelo;208
255219;Dimensões e Tamanho;40mm x 0.5mm x 1185mm
255219;Cor do produto;Cinza Ocidente
255220;Cor;Cinza Ocidente ? 2,15m
255220;Tipo de instalação;Baixa
255220;vcUnidadeMedida;peça
255220;vcFatorMultiplicador;1
255220;Marca;Rollfor
255220;Classificação do produto;Guia
255220;vcUnidadeMedidaVenda;peça
255220;Linha ou Modelo;221
255220;Dimensões e Tamanho;2,15m x 15mm
255220;Cor do produto;Cinza Ocidente
255221;Cor;Cinza Ocidente ? 3m
255221;Tipo de instalação;Baixa
255221;vcProdutosRelacionados;"373:1;"
255221;vcUnidadeMedida;peça
255221;vcFatorMultiplicador;1
255221;Marca;Rollfor
255221;Classificação do produto;Guia
255221;vcUnidadeMedidaVenda;peça
255221;Linha ou Modelo;221
255221;Dimensões e Tamanho;2,15m x 15mm
255221;Cor do produto;Cinza Ocidente
255222;Cor;Cinza Ocidente
255222;Tipo de instalação;Estreito
255222;vcUnidadeMedida;peça
255222;vcFatorMultiplicador;1
255222;Marca;Rollfor
255222;Classificação do produto;Montante
255222;vcUnidadeMedidaVenda;peça
255222;Linha ou Modelo;201
255222;Dimensões e Tamanho;3m
255222;Cor do produto;Cinza Ocidente
255223;Cor;Cinza Ocidente
255223;Tipo de instalação;Liso Vertical
255223;vcUnidadeMedida;peça
255223;vcFatorMultiplicador;1
255223;Marca;Rollfor
255223;Classificação do produto;Requadro
255223;vcUnidadeMedidaVenda;peça
255223;Linha ou Modelo;Com furo
255223;Dimensões e Tamanho;2,11m
255223;Cor do produto;Cinza Ocidente
255224;Cor;Ocre
255224;Tipo de instalação;Liso Vertical
255224;vcUnidadeMedida;peça
255224;vcFatorMultiplicador;1
255224;Marca;Rollfor
255224;Classificação do produto;Requadro
255224;vcUnidadeMedidaVenda;peça
255224;Linha ou Modelo;Com furo
255224;Dimensões e Tamanho;2,11m
255224;Cor do produto;Ocre
255225;Cor;Branca
255225;Tipo de instalação;Liso Horizontal
255225;vcUnidadeMedida;peça
255225;vcFatorMultiplicador;1
255225;Marca;Rollfor
255225;Classificação do produto;Requadro
255225;vcUnidadeMedidaVenda;peça
255225;Linha ou Modelo;219
255225;Dimensões e Tamanho;0,804m
255225;Cor do produto;Branca
255226;Cor;Branca
255226;Tipo de instalação;Liso Vertical
255226;vcUnidadeMedida;peça
255226;vcFatorMultiplicador;1
255226;Marca;Rollfor
255226;Classificação do produto;Requadro
255226;vcUnidadeMedidaVenda;peça
255226;Linha ou Modelo;219
255226;Dimensões e Tamanho;2,11m
255226;Cor do produto;Branca
255227;Cor;Branca
255227;Tipo de instalação;Liso Vertical
255227;vcUnidadeMedida;peça
255227;vcFatorMultiplicador;1
255227;Marca;Rollfor
255227;Classificação do produto;Requadro
255227;vcUnidadeMedidaVenda;peça
255227;Linha ou Modelo;Com furo
255227;Dimensões e Tamanho;2,11m
255227;Cor do produto;Branca
255228;Cor;"Branca "
255228;Tipo de instalação;NTR Travessa
255228;vcUnidadeMedida;peça
255228;vcFatorMultiplicador;1
255228;Marca;Rollfor
255228;Classificação do produto;Perfil de Divisória
255228;vcUnidadeMedidaVenda;peça
255228;Linha ou Modelo;203
255228;Dimensões e Tamanho;1,185m
255228;Cor do produto;Branca
255229;Cor;Branca ? 2,15m
255229;Tipo de instalação;NTR Travessa
255229;vcUnidadeMedida;peça
255229;vcFatorMultiplicador;1
255229;Marca;Rollfor
255229;Classificação do produto;Perfil de Divisória
255229;vcUnidadeMedidaVenda;peça
255229;Linha ou Modelo;203
255229;Dimensões e Tamanho;2,15m
255229;Cor do produto;Branca
255230;Cor;Branca ? 3m
255230;Tipo de instalação;NTR Travessa
255230;vcUnidadeMedida;peça
255230;vcFatorMultiplicador;1
255230;Marca;Rollfor
255230;Classificação do produto;Perfil de Divisória
255230;vcUnidadeMedidaVenda;peça
255230;Linha ou Modelo;203
255230;Dimensões e Tamanho;3m
255230;Cor do produto;Branca
255231;Cor;Branca
255231;vcProdutosRelacionados;"163:1;522:0,05;"
255231;vcUnidadeMedida;peça
255231;vcFatorMultiplicador;1
255231;Marca;Rollfor
255231;Classificação do produto;Leito
255231;vcUnidadeMedidaVenda;peça
255231;Linha ou Modelo;222
255231;Dimensões e Tamanho;1,185m
255231;Cor do produto;Branca
255232;Cor;Branca
255232;Tipo de instalação;Divisória
255232;vcUnidadeMedida;peça
255232;vcFatorMultiplicador;1
255232;Marca;Rollfor
255232;Classificação do produto;Rodapé
255232;vcUnidadeMedidaVenda;peça
255232;Linha ou Modelo;208
255232;Dimensões e Tamanho;40mm x 0.5mm x 1185mm
255232;Cor do produto;Branca
255233;Cor;Branca ? 2,15m
255233;Tipo de instalação;Baixa
255233;vcUnidadeMedida;peça
255233;vcFatorMultiplicador;1
255233;Marca;Rollfor
255233;Classificação do produto;Guia
255233;vcUnidadeMedidaVenda;peça
255233;Linha ou Modelo;221
255233;Dimensões e Tamanho;2,15m x 15mm
255233;Cor do produto;Branca
255234;Cor;Branca ? 3m
255234;Tipo de instalação;Baixa
255234;vcProdutosRelacionados;"371:1;"
255234;vcUnidadeMedida;peça
255234;vcFatorMultiplicador;1
255234;Marca;Rollfor
255234;Classificação do produto;Guia
255234;vcUnidadeMedidaVenda;peça
255234;Linha ou Modelo;"221 "
255234;Dimensões e Tamanho;2,15m x 15mm
255234;Cor do produto;Branca
255235;Cor;Branca
255235;Tipo de instalação;Estreito
255235;vcUnidadeMedida;peça
255235;vcFatorMultiplicador;1
255235;Marca;Rollfor
255235;Classificação do produto;Montante
255235;vcUnidadeMedidaVenda;peça
255235;Linha ou Modelo;201
255235;Dimensões e Tamanho;3m
255235;Cor do produto;Branca
255236;Cor;Branca
255236;Tipo de instalação;Estreito
255236;vcUnidadeMedida;peça
255236;vcFatorMultiplicador;1
255236;Marca;Rollfor
255236;Classificação do produto;Tapa Canal
255236;vcUnidadeMedidaVenda;peça
255236;Linha ou Modelo;202
255236;Dimensões e Tamanho;3m
255236;Cor do produto;Branca
255237;Cor;Preta
255237;vcUnidadeMedida;peça
255237;vcFatorMultiplicador;1
255237;Marca;Rollfor
255237;Classificação do produto;Tubo para Divisória
255237;vcUnidadeMedidaVenda;peça
255237;Linha ou Modelo;222
255237;Dimensões e Tamanho;1,185m
255237;Cor do produto;Preta
255238;Cor;Ocre
255238;vcUnidadeMedida;peça
255238;vcFatorMultiplicador;1
255238;Marca;Rollfor
255238;Classificação do produto;Tubo para Divisória
255238;vcUnidadeMedidaVenda;peça
255238;Linha ou Modelo;222
255238;Dimensões e Tamanho;1,185m
255238;Cor do produto;Ocre
255239;Cor;Cinza Ocidente
255239;vcUnidadeMedida;peça
255239;vcFatorMultiplicador;1
255239;Marca;Rollfor
255239;Classificação do produto;Tubo para Divisória
255239;vcUnidadeMedidaVenda;peça
255239;Linha ou Modelo;222
255239;Dimensões e Tamanho;1,185m
255239;Cor do produto;Cinza Ocidente
255240;Cor;Branca
255240;vcUnidadeMedida;peça
255240;vcFatorMultiplicador;1
255240;Marca;Rollfor
255240;Classificação do produto;Tubo para Divisória
255240;vcUnidadeMedidaVenda;peça
255240;Linha ou Modelo;222
255240;Dimensões e Tamanho;1,185m
255240;Cor do produto;Branca
255241;Cor;Bege
255241;Tipo de instalação;Liso Horizontal
255241;vcUnidadeMedida;peça
255241;vcFatorMultiplicador;1
255241;Marca;Rollfor
255241;Classificação do produto;Requadro
255241;vcUnidadeMedidaVenda;peça
255241;Linha ou Modelo;219
255241;Dimensões e Tamanho;0,804m
255241;Cor do produto;Bege
255242;Cor;Bege
255242;Tipo de instalação;Liso Vertical
255242;vcUnidadeMedida;peça
255242;vcFatorMultiplicador;1
255242;Marca;Rollfor
255242;Classificação do produto;Requadro
255242;vcUnidadeMedidaVenda;peça
255242;Linha ou Modelo;219
255242;Dimensões e Tamanho;2,11m
255242;Cor do produto;Bege
255243;Cor;Bege ? 1,185m
255243;Tipo de instalação;NTR Travessa
255243;vcUnidadeMedida;peça
255243;vcFatorMultiplicador;1
255243;Marca;Rollfor
255243;Classificação do produto;Perfil de Divisória
255243;vcUnidadeMedidaVenda;peça
255243;Linha ou Modelo;203
255243;Dimensões e Tamanho;1,185m
255243;Cor do produto;Bege
255244;Cor;Bege ? 2,15m
255244;Tipo de instalação;NTR Travessa
255244;vcUnidadeMedida;peça
255244;vcFatorMultiplicador;1
255244;Marca;Rollfor
255244;Classificação do produto;Perfil de Divisória
255244;vcUnidadeMedidaVenda;peça
255244;Linha ou Modelo;203
255244;Dimensões e Tamanho;2,15m
255244;Cor do produto;Bege
255245;Cor;Bege ? 3m
255245;Tipo de instalação;NTR Travessa
255245;vcUnidadeMedida;peça
255245;vcFatorMultiplicador;1
255245;Marca;Rollfor
255245;Classificação do produto;Perfil de Divisória
255245;vcUnidadeMedidaVenda;peça
255245;Linha ou Modelo;203
255245;Dimensões e Tamanho;3m
255245;Cor do produto;Bege
255246;Cor;Bege
255246;vcProdutosRelacionados;"184:1;522:0,05;"
255246;vcUnidadeMedida;peça
255246;vcFatorMultiplicador;1
255246;Marca;Rollfor
255246;Classificação do produto;Leito
255246;vcUnidadeMedidaVenda;peça
255246;Linha ou Modelo;222
255246;Dimensões e Tamanho;1,185m
255246;Cor do produto;Bege
255247;Cor;Bege
255247;Tipo de instalação;Divisória
255247;vcUnidadeMedida;peça
255247;vcFatorMultiplicador;1
255247;Marca;Rollfor
255247;Classificação do produto;Rodapé
255247;vcUnidadeMedidaVenda;peça
255247;Linha ou Modelo;208
255247;Dimensões e Tamanho;40mm x 0.5mm x 1185mm
255247;Cor do produto;Bege
255248;Cor;Bege ? 2,15m
255248;Tipo de instalação;Baixa
255248;vcUnidadeMedida;peça
255248;vcFatorMultiplicador;1
255248;Marca;Rollfor
255248;Classificação do produto;Guia
255248;vcUnidadeMedidaVenda;peça
255248;Linha ou Modelo;221
255248;Dimensões e Tamanho;2,15m x 15mm
255248;Cor do produto;Bege
255249;Cor;Bege ? 3m
255249;Tipo de instalação;Baixa
255249;vcProdutosRelacionados;"376:1;"
255249;vcUnidadeMedida;peça
255249;vcFatorMultiplicador;1
255249;Marca;Rollfor
255249;Classificação do produto;Guia
255249;vcUnidadeMedidaVenda;peça
255249;Linha ou Modelo;221
255249;Dimensões e Tamanho;2,15m x 15mm
255249;Cor do produto;Bege
255250;Cor;Bege
255250;Tipo de instalação;Estreito
255250;vcUnidadeMedida;peça
255250;vcFatorMultiplicador;1
255250;Marca;Rollfor
255250;Classificação do produto;Montante
255250;vcUnidadeMedidaVenda;peça
255250;Linha ou Modelo;201
255250;Dimensões e Tamanho;3m
255250;Cor do produto;Bege
255251;Cor;Bege
255251;Tipo de instalação;Estreito
255251;vcUnidadeMedida;peça
255251;vcFatorMultiplicador;1
255251;Marca;Rollfor
255251;Classificação do produto;Tapa Canal
255251;vcUnidadeMedidaVenda;peça
255251;Linha ou Modelo;202
255251;Dimensões e Tamanho;3m
255251;Cor do produto;Bege
255252;Cor;Bege
255252;Tipo de instalação;Liso Vertical
255252;vcUnidadeMedida;peça
255252;vcFatorMultiplicador;1
255252;Marca;Rollfor
255252;Classificação do produto;Requadro
255252;vcUnidadeMedidaVenda;peça
255252;Linha ou Modelo;Com furo
255252;Dimensões e Tamanho;2,11m
255252;Cor do produto;Bege
255253;Cor;Azul
255253;Tipo de instalação;Liso Horizontal
255253;vcUnidadeMedida;peça
255253;vcFatorMultiplicador;1
255253;Marca;Rollfor
255253;Classificação do produto;Requadro
255253;vcUnidadeMedidaVenda;peça
255253;Linha ou Modelo;219
255253;Dimensões e Tamanho;0,804m
255253;Cor do produto;Azul
255254;Cor;Azul
255254;Tipo de instalação;Liso Vertical
255254;vcUnidadeMedida;peça
255254;vcFatorMultiplicador;1
255254;Marca;Rollfor
255254;Classificação do produto;Requadro
255254;vcUnidadeMedidaVenda;peça
255254;Linha ou Modelo;219
255254;Dimensões e Tamanho;2,11m
255254;Cor do produto;Azul
255255;Cor;Azul - 1,185m
255255;Tipo de instalação;NTR Travessa
255255;vcUnidadeMedida;peça
255255;vcFatorMultiplicador;1
255255;Marca;Rollfor
255255;Classificação do produto;Perfil de Divisória
255255;vcUnidadeMedidaVenda;peça
255255;Linha ou Modelo;203
255255;Dimensões e Tamanho;1,185m
255255;Cor do produto;Azul
255256;Cor;Azul - 2,15m
255256;Tipo de instalação;NTR Travessa
255256;vcUnidadeMedida;peça
255256;vcFatorMultiplicador;1
255256;Marca;Rollfor
255256;Classificação do produto;Perfil de Divisória
255256;vcUnidadeMedidaVenda;peça
255256;Linha ou Modelo;203
255256;Dimensões e Tamanho;2,15m
255256;Cor do produto;Azul
255257;Cor;Azul - 3m
255257;Tipo de instalação;NTR Travessa
255257;vcUnidadeMedida;peça
255257;vcFatorMultiplicador;1
255257;Marca;Rollfor
255257;Classificação do produto;Perfil de Divisória
255257;vcUnidadeMedidaVenda;peça
255257;Linha ou Modelo;203
255257;Dimensões e Tamanho;3m
255257;Cor do produto;Azul
255258;Cor;Azul
255258;vcProdutosRelacionados;"204:1;522:0,05;"
255258;vcUnidadeMedida;peça
255258;vcFatorMultiplicador;1
255258;Marca;Rollfor
255258;Classificação do produto;Leito
255258;vcUnidadeMedidaVenda;peça
255258;Linha ou Modelo;222
255258;Dimensões e Tamanho;1,185m
255258;Cor do produto;Azul
255259;Cor;Preta ? 1,185m
255259;Tipo de instalação;NTR Travessa
255259;vcUnidadeMedida;peça
255259;vcFatorMultiplicador;1
255259;Marca;Rollfor
255259;Classificação do produto;Perfil de Divisória
255259;vcUnidadeMedidaVenda;peça
255259;Linha ou Modelo;203
255259;Dimensões e Tamanho;1,185m
255259;Cor do produto;Preta
255260;Cor;Ocre ? 1,185m
255260;Tipo de instalação;NTR Travessa
255260;vcUnidadeMedida;peça
255260;vcFatorMultiplicador;1
255260;Marca;Rollfor
255260;Classificação do produto;Perfil de Divisória
255260;vcUnidadeMedidaVenda;peça
255260;Linha ou Modelo;203
255260;Dimensões e Tamanho;1,185m
255260;Cor do produto;Ocre
255261;Cor;Preta ? 2,15m
255261;Tipo de instalação;NTR Travessa
255261;vcUnidadeMedida;peça
255261;vcFatorMultiplicador;1
255261;Marca;Rollfor
255261;Classificação do produto;Perfil de Divisória
255261;vcUnidadeMedidaVenda;peça
255261;Linha ou Modelo;203
255261;Dimensões e Tamanho;2,15m
255261;Cor do produto;Preta
255262;Cor;Ocre ? 2,15m
255262;Tipo de instalação;NTR Travessa
255262;vcUnidadeMedida;peça
255262;vcFatorMultiplicador;1
255262;Marca;Rollfor
255262;Classificação do produto;Perfil de Divisória
255262;vcUnidadeMedidaVenda;peça
255262;Linha ou Modelo;203
255262;Dimensões e Tamanho;2,15m
255262;Cor do produto;Ocre
255263;Cor;" Preta ? 3m"
255263;Tipo de instalação;NTR Travessa
255263;vcUnidadeMedida;peça
255263;vcFatorMultiplicador;1
255263;Marca;Rollfor
255263;Classificação do produto;Perfil de Divisória
255263;vcUnidadeMedidaVenda;peça
255263;Linha ou Modelo;203
255263;Dimensões e Tamanho;3m
255263;Cor do produto;Preta
255264;Cor;Ocre ? 3m
255264;Tipo de instalação;NTR Travessa
255264;vcUnidadeMedida;peça
255264;vcFatorMultiplicador;1
255264;Marca;Rollfor
255264;Classificação do produto;Perfil de Divisória
255264;vcUnidadeMedidaVenda;peça
255264;Linha ou Modelo;203
255264;Dimensões e Tamanho;3m
255264;Cor do produto;Ocre
255265;Cor;Preta
255265;vcProdutosRelacionados;"118:1;521:0,048;"
255265;vcUnidadeMedida;peça
255265;vcFatorMultiplicador;1
255265;Marca;Rollfor
255265;Classificação do produto;Leito
255265;vcUnidadeMedidaVenda;peça
255265;Linha ou Modelo;222
255265;Dimensões e Tamanho;1,185m
255265;Cor do produto;Preta
255266;Cor;Ocre
255266;vcProdutosRelacionados;"119:1;522:0,05;"
255266;vcUnidadeMedida;peça
255266;vcFatorMultiplicador;1
255266;Marca;Rollfor
255266;Classificação do produto;Leito
255266;vcUnidadeMedidaVenda;peça
255266;Linha ou Modelo;222
255266;Dimensões e Tamanho;1,185m
255266;Cor do produto;Ocre
255267;Cor;Preta
255267;Tipo de instalação;Divisória
255267;vcUnidadeMedida;peça
255267;vcFatorMultiplicador;1
255267;Marca;Rollfor
255267;Classificação do produto;Rodapé
255267;vcUnidadeMedidaVenda;peça
255267;Linha ou Modelo;208
255267;Dimensões e Tamanho;40mm x 0.5mm x 1185mm
255267;Cor do produto;Preta
255268;Cor;Preta ? 2,15m
255268;Tipo de instalação;Baixa
255268;vcUnidadeMedida;peça
255268;vcFatorMultiplicador;1
255268;Marca;Rollfor
255268;Classificação do produto;Guia
255268;vcUnidadeMedidaVenda;peça
255268;Linha ou Modelo;221
255268;Dimensões e Tamanho;2,15m x 15mm
255268;Cor do produto;Preta
255269;Cor;Ocre ? 2,15m
255269;Tipo de instalação;Baixa
255269;vcUnidadeMedida;peça
255269;vcFatorMultiplicador;1
255269;Marca;Rollfor
255269;Classificação do produto;Guia
255269;vcUnidadeMedidaVenda;peça
255269;Linha ou Modelo;221
255269;Dimensões e Tamanho;2,15m x 15mm
255269;Cor do produto;Ocre
255270;Cor;Preta ? 3m
255270;Tipo de instalação;Baixa
255270;vcProdutosRelacionados;"370:1;"
255270;vcUnidadeMedida;peça
255270;vcFatorMultiplicador;1
255270;Marca;Rollfor
255270;Classificação do produto;Guia
255270;vcUnidadeMedidaVenda;peça
255270;Linha ou Modelo;221
255270;Dimensões e Tamanho;2,15m x 15mm
255270;Cor do produto;Preta
255271;Cor;Ocre ? 3m
255271;Tipo de instalação;Baixa
255271;vcProdutosRelacionados;"377:1;"
255271;vcUnidadeMedida;peça
255271;vcFatorMultiplicador;1
255271;Marca;Rollfor
255271;Classificação do produto;Guia
255271;vcUnidadeMedidaVenda;peça
255271;Linha ou Modelo;221
255271;Dimensões e Tamanho;2,15m x 15mm
255271;Cor do produto;Ocre
255272;Cor;Preta
255272;Tipo de instalação;Estreito
255272;vcUnidadeMedida;peça
255272;vcFatorMultiplicador;1
255272;Marca;Rollfor
255272;Classificação do produto;Montante
255272;vcUnidadeMedidaVenda;peça
255272;Linha ou Modelo;201
255272;Dimensões e Tamanho;3m
255272;Cor do produto;Preta
255273;Cor;Ocre
255273;Tipo de instalação;Estreito
255273;vcUnidadeMedida;peça
255273;vcFatorMultiplicador;1
255273;Marca;Rollfor
255273;Classificação do produto;Montante
255273;vcUnidadeMedidaVenda;peça
255273;Linha ou Modelo;201
255273;Dimensões e Tamanho;3m
255273;Cor do produto;Ocre
255274;Cor;Preta
255274;Tipo de instalação;Estreito
255274;vcUnidadeMedida;peça
255274;vcFatorMultiplicador;1
255274;Marca;Rollfor
255274;Classificação do produto;Tapa Canal
255274;vcUnidadeMedidaVenda;peça
255274;Linha ou Modelo;203
255274;Dimensões e Tamanho;1,185m
255274;Cor do produto;Preta
255275;Cor;Ocre
255275;Tipo de instalação;Estreito
255275;vcUnidadeMedida;peça
255275;vcFatorMultiplicador;1
255275;Marca;Rollfor
255275;Classificação do produto;Tapa Canal
255275;vcUnidadeMedidaVenda;peça
255275;Linha ou Modelo;203
255275;Dimensões e Tamanho;1,185m
255275;Cor do produto;Ocre
255276;Cor;Preta
255276;Tipo de instalação;Liso Vertical
255276;vcUnidadeMedida;peça
255276;vcFatorMultiplicador;1
255276;Marca;Rollfor
255276;Classificação do produto;Requadro
255276;vcUnidadeMedidaVenda;peça
255276;Linha ou Modelo;Com furo
255276;Dimensões e Tamanho;2,11m
255276;Cor do produto;Preta
255277;Cor;Cinza Ocidente
255277;Tipo de instalação;Liso Horizontal
255277;vcUnidadeMedida;peça
255277;vcFatorMultiplicador;1
255277;Marca;Rollfor
255277;Classificação do produto;Requadro
255277;vcUnidadeMedidaVenda;peça
255277;Linha ou Modelo;219
255277;Dimensões e Tamanho;0,804m
255277;Cor do produto;Cinza Ocidente
255278;Cor;Cinza Ocidente
255278;Tipo de instalação;Liso Vertical
255278;vcUnidadeMedida;peça
255278;vcFatorMultiplicador;1
255278;Marca;Rollfor
255278;Classificação do produto;Requadro
255278;vcUnidadeMedidaVenda;peça
255278;Linha ou Modelo;219
255278;Dimensões e Tamanho;2,11m
255278;Cor do produto;Cinza Ocidente
255279;Cor;Branca
255279;vcPerdaDeInstalacao;5
255279;vcUnidadeMedida;peça
255279;vcFatorMultiplicador;1
255279;vcIndicacaoProfissional;S
255279;Marca;Duratex Madeira
255279;Classificação do produto;Painel de Lã de Vidro
255279;vcUnidadeMedidaVenda;peça
255279;Dimensões e Tamanho;1200mm x 2110mm x 35mm
255279;Cor do produto;Branca
255280;Cor;Preta
255280;Tipo de instalação;NTR Travessa
255280;vcUnidadeMedida;peça
255280;vcFatorMultiplicador;1
255280;Marca;Rollfor
255280;Classificação do produto;Perfil de Divisória
255280;vcUnidadeMedidaVenda;peça
255280;Linha ou Modelo;203
255280;Dimensões e Tamanho;2,50m
255281;Cor;Branca
255281;Tipo de instalação;NTR Travessa
255281;vcUnidadeMedida;peça
255281;vcFatorMultiplicador;1
255281;Marca;Rollfor
255281;Classificação do produto;Perfil de Divisória
255281;vcUnidadeMedidaVenda;peça
255281;Linha ou Modelo;203
255281;Dimensões e Tamanho;2,50m
255282;Cor;Bege
255282;Tipo de instalação;NTR Travessa
255282;vcUnidadeMedida;peça
255282;vcFatorMultiplicador;1
255282;Marca;Rollfor
255282;Classificação do produto;Perfil de Divisória
255282;vcUnidadeMedidaVenda;peça
255282;Linha ou Modelo;203
255282;Dimensões e Tamanho;2,50m
255283;Cor;Cinza
255283;Tipo de instalação;NTR Travessa
255283;vcUnidadeMedida;peça
255283;vcFatorMultiplicador;1
255283;Marca;Rollfor
255283;Classificação do produto;Perfil de Divisória
255283;vcUnidadeMedidaVenda;peça
255283;Linha ou Modelo;203
255283;Dimensões e Tamanho;2,50m
255284;Cor;Preta
255284;vcUnidadeMedida;peça
255284;vcFatorMultiplicador;1
255284;Marca;Rollfor
255284;Classificação do produto;Perfil para Forro
255284;vcUnidadeMedidaVenda;peça
255285;Cor;Preto
255285;Tipo de instalação;Clicado
255285;vcUnidadeMedida;metro linear
255285;vcFatorMultiplicador;3,75
255285;Marca;Rollfor
255285;Classificação do produto;Perfil T para Forro
255285;vcUnidadeMedidaVenda;peça
255285;Linha ou Modelo;3750
255286;Cor;Preto
255286;Tipo de instalação;Clicado
255286;vcUnidadeMedida;metro linear
255286;vcFatorMultiplicador;1,25
255286;Marca;Rollfor
255286;Classificação do produto;Perfil T para Forro
255286;vcUnidadeMedidaVenda;peça
255286;Linha ou Modelo;1250
255287;Cor;Alumínio (DV 069)
255287;Tipo de instalação;1,25 Alumínio (Dv 069)
255287;vcProdutosRelacionados;"372:1;"
255287;vcUnidadeMedida;peça
255287;vcFatorMultiplicador;1
255287;Marca;Isa
255287;Classificação do produto;Requadro Guia Baixa
255287;vcUnidadeMedidaVenda;peça
255287;Dimensões e Tamanho;6m
255288;Cor;6m
255288;Tipo de instalação;1,7 NTR Alumínio (Dv 073)
255288;vcUnidadeMedida;peça
255288;vcFatorMultiplicador;1
255288;Marca;Isa
255288;Classificação do produto;Travessa St
255288;vcUnidadeMedidaVenda;peça
255288;Dimensões e Tamanho;6m
255288;Cor do produto;Alumínio (Dv 073)
255289;Cor;Alumínio (Dv 70)
255289;Tipo de instalação;0,8 Alumínio (Travessa Forro)
255289;vcProdutosRelacionados;"460:4;466:1;"
255289;vcUnidadeMedida;peça
255289;vcFatorMultiplicador;1
255289;Marca;Isa
255289;Classificação do produto;Perfil T Leve
255289;vcUnidadeMedidaVenda;peça
255289;Dimensões e Tamanho;6m
255290;Cor;Alumínio (DV 067)
255290;Tipo de instalação;1,8 Alumínio (Dv 70)
255290;vcUnidadeMedida;peça
255290;vcFatorMultiplicador;1
255290;Marca;Isa
255290;Classificação do produto;Leito Baguete
255290;vcUnidadeMedidaVenda;peça
255290;Dimensões e Tamanho;6m
255291;Cor;Azul ? 2,15m
255291;Tipo de instalação;Baixa
