213186;2019-03-11 14:45:42.5238716;Entregue;1867,06;0,00;310786;MasterCard;1
213140;2019-03-11 13:57:22.0570000;Entregue;77,93;24,70;310069;Mercado Pago;2
213134;2019-03-11 13:51:31.7700000;Pedido Cancelado;38,95;21,20;310825;Mercado Pago;1
213129;2019-03-11 13:46:09.3109427;Entregue;942,13;215,31;310763;MasterCard;12
213115;2019-03-11 11:50:23.0000000;Entregue;121,92;38,44;310823;Mercado Pago;1
213081;2019-03-11 11:37:43.7808330;Entregue;3928,79;71,06;310822;Elo;12
213032;2019-03-11 11:36:07.8896385;Entregue;1102,42;51,88;310820;Visa;3
213020;2019-03-11 11:23:55.8597878;Entregue;817,97;96,35;309465;Visa;12
212960;2019-03-11 11:10:43.3601945;Pedido Cancelado;1058,45;0,00;294919;Deposito Bancario;1
212916;2019-03-11 10:26:10.9870000;Entregue;86,13;14,72;310819;Mercado Pago;5
212883;2019-03-11 10:26:05.5930510;Entregue;300,14;47,55;307124;Visa;1
212874;2019-03-11 10:01:01.5389501;Entregue;403,39;67,47;310815;Visa;4
212869;2019-03-11 09:21:58.0000000;Entregue;74,69;18,27;310817;Mercado Pago;1
212855;2019-03-11 09:44:26.0000000;Entregue;47,65;7,73;310816;Mercado Pago;1
212841;2019-03-11 08:29:09.5076118;Entregue;1065,07;68,90;310752;ItauShopline;1
212831;2019-03-10 22:56:53.5800000;Entregue;70,36;26,48;310813;Mercado Pago;1
212816;2019-03-10 21:58:03.0000000;Entregue;61,27;0,00;310812;Mercado Pago;1
212797;2019-03-10 21:18:45.7843919;Entregue;1371,20;52,50;310811;American Express;1
212747;2019-03-10 20:11:35.6620160;Entregue;1208,11;121,06;310810;Visa;12
212708;2019-03-10 19:30:04.3784377;Entregue;640,45;102,99;310809;MasterCard;4
212699;2019-03-10 18:23:43.0000000;Entregue;145,51;105,59;310808;Mercado Pago;1
212693;2019-03-10 16:40:51.2087155;Entregue;2130,51;64,87;310806;MasterCard;12
212638;2019-03-10 10:02:54.0000000;Entregue;47,32;8,67;310803;Mercado Pago;1
212636;2019-03-10 10:09:45.3090889;Entregue;226,19;0,00;310790;MasterCard;12
212587;2019-03-09 22:09:06.0702492;Pedido Cancelado;2405,03;278,39;310113;Visa;12
212577;2019-03-09 20:52:08.8776590;Entregue;364,33;48,79;310777;MasterCard;5
212563;2019-03-09 16:47:19.1351391;Entregue;992,33;73,23;310800;ItauShopline;1
212543;2019-03-09 15:22:57.2155677;Entregue;367,91;48,79;310797;MasterCard;1
212483;2019-03-09 14:17:33.3852861;Entregue;2836,09;355,61;310799;MasterCard;10
212446;2019-03-09 13:16:47.0000000;Entregue;143,23;14,99;310798;Mercado Pago;1
212439;2019-03-09 12:14:16.0981448;Entregue;222,55;61,75;309216;ItauShopline;1
212422;2019-03-09 10:45:46.1932868;Entregue;2428,46;177,08;310796;ItauShopline;1
212375;2019-03-09 08:46:32.9100000;Entregue;277,66;48,98;310795;Mercado Pago;9
212369;2019-03-09 08:52:23.5929864;Entregue;3568,70;99,77;310793;MasterCard;12
212342;2019-03-09 00:06:45.4128355;Entregue;825,36;47,55;310791;MasterCard;12
212293;2019-03-08 18:28:42.4628432;Pedido Cancelado;3415,81;670,31;307003;Deposito Bancario;1
212250;2019-03-08 17:21:26.6783967;Entregue;2748,57;126,75;310789;MasterCard;12
212220;2019-03-08 17:01:12.3801384;Entregue;789,77;64,59;310787;Deposito Bancario;1
212207;2019-03-08 16:56:08.6734318;Entregue;620,10;69,91;310788;ItauShopline;1
212198;2019-03-08 16:41:28.2470453;Entregue;5412,21;173,98;310785;Visa;10
212166;2019-03-08 14:36:54.0915902;Entregue;442,01;78,06;310781;MasterCard;2
212108;2019-03-08 14:18:41.3595428;Entregue;286,96;22,98;310666;MasterCard;6
212063;2019-03-08 11:41:24.2930953;Entregue;781,07;48,17;310747;MasterCard;12
212034;2019-03-08 11:34:03.0683424;Pedido Enviado;45,97;0,00;310780;Deposito Bancario;1
212030;2019-03-08 11:12:18.1159151;Entregue;2076,79;375,84;309615;Elo;12
212009;2019-03-08 10:17:49.3938656;Entregue;1983,76;208,68;310667;ItauShopline;1
211959;2019-03-08 09:49:46.4200000;Entregue;91,65;21,42;310779;Mercado Pago;3
211899;2019-03-08 08:56:00.6569625;Entregue;4992,27;32,44;310713;Deposito Bancario;1
211898;2019-03-08 08:45:06.5133983;Entregue;4867,87;183,27;310157;MasterCard;10
211888;2019-03-07 21:31:51.6958238;Entregue;3300,83;137,97;310775;MasterCard;12
211832;2019-03-07 21:26:40.4891962;Entregue;2234,17;159,25;310776;MasterCard;12
211788;2019-03-07 21:07:27.2378446;Pedido Cancelado;3309,30;619,84;307003;ItauShopline;1
211760;2019-03-07 20:41:01.0247510;Entregue;854,68;83,80;310773;MasterCard;12
211754;2019-03-07 19:22:45.0000000;Entregue;295,47;46,66;310774;Mercado Pago;1
211727;2019-03-07 19:51:30.1096877;Entregue;2722,95;52,50;310702;ItauShopline;1
211696;2019-03-07 19:42:45.6190156;Pedido Cancelado;156,42;64,30;294935;Deposito Bancario;1
211650;2019-03-07 19:38:43.7359559;Entregue;156,42;64,30;294935;ItauShopline;1
211606;2019-03-07 19:29:37.3093023;Entregue;628,27;68,25;310772;Deposito Bancario;1
211568;2019-03-07 19:17:36.4693329;Entregue;1831,15;78,25;310771;ItauShopline;1
211531;2019-03-07 16:43:46.5190600;Entregue;961,37;229,49;310770;MasterCard;12
211481;2019-03-07 16:26:10.0130204;Entregue;10327,54;0,00;310769;ItauShopline;1
211470;2019-03-07 16:11:15.2773835;Entregue;1015,37;178,75;310540;Visa;6
211450;2019-02-23 08:10:58.0000000;Entregue;57,43;0,00;310768;Mercado Pago;1
211444;2019-03-07 13:13:23.1958173;Entregue;429,76;69,18;310767;MasterCard;12
211417;2019-03-07 12:56:37.1784852;Entregue;2077,29;128,33;310405;MasterCard;12
211376;2019-03-07 11:40:51.0000000;Entregue;141,69;18,30;310766;Mercado Pago;1
211345;2019-03-07 11:28:40.6828206;Entregue;560,36;74,00;310765;Deposito Bancario;1
211304;2019-03-07 11:12:39.0000000;Entregue;266,29;17,35;310764;Mercado Pago;1
211300;2019-03-07 10:24:59.0000000;Entregue;1332,84;58,68;310761;Mercado Pago;1
211268;2019-03-07 09:53:52.9330000;Entregue;692,23;64,87;310749;Mercado Pago;1
211228;2019-03-04 19:51:34.0000000;Entregue;142,45;47,55;310759;Mercado Pago;1
211210;2019-03-07 09:10:57.8175428;Entregue;448,72;46,93;310732;MasterCard;4
211208;2019-03-07 08:56:38.6900251;Entregue;1434,86;52,50;310743;Visa;12
211166;2019-03-07 08:35:46.0000000;Entregue;90,17;16,13;310758;Mercado Pago;1
211163;2019-03-07 08:37:06.0000000;Entregue;672,41;131,51;310757;Mercado Pago;1
211160;2019-02-28 10:04:20.0000000;Entregue;121,29;63,24;310756;Mercado Pago;1
211142;2019-03-07 07:40:16.3871100;Entregue;1946,32;134,03;310740;ItauShopline;1
211125;2019-03-07 02:07:20.0000000;Entregue;45,34;7,73;310755;Mercado Pago;1
211102;2019-03-06 23:44:26.5726486;Entregue;783,61;50,02;310754;ItauShopline;1
211075;2019-03-06 23:40:33.8250038;Entregue;1070,04;98,07;310753;Visa;10
211036;2019-03-06 21:58:48.0814416;Entregue;1596,90;52,50;310731;MasterCard;10
210984;2019-03-06 20:02:03.0000000;Entregue;577,46;71,68;310750;Mercado Pago;1
210967;2019-03-06 20:18:58.9570000;Pedido Cancelado;476,92;58,68;310749;Mercado Pago;1
210925;2019-03-06 18:14:12.2670500;Entregue;3222,33;76,06;309565;Elo;1
210910;2019-03-06 17:40:53.1114019;Entregue;1816,98;720,77;310654;MasterCard;12
210853;2019-03-06 17:06:07.7411813;Entregue;107,79;61,75;309104;ItauShopline;1
210845;2019-03-06 16:19:35.1815178;Pedido Cancelado;59739,86;0,00;294919;Deposito Bancario;1
210809;2019-03-06 13:53:49.0000000;Entregue;421,94;51,26;310746;Mercado Pago;1
210798;2019-03-06 14:55:50.9562132;Pedido Enviado;544,48;0,00;310744;Visa;1
210743;2019-03-04 20:09:20.0000000;Entregue;240,78;0,00;310741;Mercado Pago;1
210716;2019-03-06 13:17:41.0591085;Pedido Cancelado;474,03;79,82;310740;ItauShopline;1
210674;2019-03-06 13:11:25.4333323;Pedido Cancelado;1946,32;134,03;310740;ItauShopline;1
210648;2019-03-06 12:32:32.4105796;Entregue;5265,84;137,30;310737;Deposito Bancario;1
210615;2019-03-06 11:20:14.0000000;Entregue;125,33;46,93;310739;Mercado Pago;1
210566;2019-03-06 12:28:11.6823739;Pedido Enviado;111,57;0,00;310223;Deposito Bancario;1
210554;2019-03-06 11:44:59.4548069;Pedido Enviado;190,79;0,00;310223;Deposito Bancario;1
210494;2019-03-06 11:02:54.2636752;Entregue;1510,17;95,04;310735;MasterCard;12
210436;2019-03-06 10:58:47.0109632;Entregue;3337,20;58,68;310736;Deposito Bancario;1
210388;2019-03-06 10:22:00.6225783;Entregue;1456,92;0,00;310734;MasterCard;6
210383;2019-03-06 00:03:54.0328394;Pedido Enviado;5402,23;60,80;310730;MasterCard;12
210372;2019-03-05 22:25:31.4160692;Entregue;1675,58;125,66;310729;ItauShopline;1
210340;2019-03-05 22:08:36.5236369;Entregue;1368,72;52,50;307295;Deposito Bancario;1
210303;2019-03-05 19:43:18.0446757;Entregue;1123,36;52,50;310727;MasterCard;6
210282;2019-03-05 17:06:27.0000000;Entregue;256,89;46,93;310726;Mercado Pago;1
210239;2019-03-05 13:37:25.1287920;Entregue;4704,26;71,06;310054;MasterCard;12
210210;2019-03-05 10:51:18.9500000;Entregue;221,81;92,63;310723;Mercado Pago;5
210202;2019-03-05 00:51:46.4898550;Entregue;1093,63;66,01;309806;Visa;12
210152;2019-03-04 23:22:34.2800000;Entregue;255,58;26,90;310721;Mercado Pago;1
210147;2019-03-04 20:35:02.7567888;Entregue;1195,70;49,41;310719;Visa;12
210140;2019-03-04 20:24:13.6928058;Entregue;577,13;48,17;307358;MasterCard;12
210123;2019-03-04 17:38:40.5464872;Entregue;3015,69;110,75;310716;Visa;12
210079;2019-03-04 17:27:33.5590116;Entregue;112,10;0,00;307357;MasterCard;4
210042;2019-03-04 16:27:01.0826308;Entregue;264,67;14,44;310715;Elo;9
210037;2019-03-04 13:03:50.9990596;Entregue;92,04;0,00;310678;MasterCard;1
209983;2019-03-04 12:28:45.3253172;Entregue;904,36;68,08;310712;ItauShopline;1
209937;2019-03-04 11:46:49.7631913;Entregue;1217,28;160,73;310711;Deposito Bancario;1
209887;2019-03-04 11:29:59.8406894;Pedido Enviado;3564,24;0,00;310709;MasterCard;12
209883;2019-03-04 09:45:16.0000000;Entregue;86,13;46,93;310710;Mercado Pago;1
209857;2019-03-04 11:21:00.4602313;Entregue;1089,90;116,47;310708;MasterCard;1
209852;2019-03-04 10:35:22.5497891;Pedido Enviado;299,40;0,00;310486;Deposito Bancario;1
209829;2019-03-04 09:51:19.6009892;Entregue;340,29;61,75;310707;Visa;1
209805;2019-03-03 22:48:17.0232442;Entregue;1916,85;50,64;310706;MasterCard;1
209784;2019-03-03 21:41:08.8904708;Entregue;456,10;46,93;310705;ItauShopline;1
209775;2019-03-03 20:12:22.1628707;Entregue;660,12;87,75;310704;ItauShopline;1
209752;2019-03-03 17:23:07.0000000;Entregue;301,26;103,77;310703;Mercado Pago;1
209743;2019-03-03 18:05:12.9320328;Pedido Cancelado;1386,48;51,26;310702;ItauShopline;1
209729;2019-03-03 16:44:06.0000000;Entregue;71,23;15,55;310701;Mercado Pago;1
209727;2019-03-03 16:34:24.5630000;Entregue;249,88;21,20;310700;Mercado Pago;1
209726;2019-03-03 00:21:57.9273564;Entregue;1493,03;52,50;310697;MasterCard;12
209722;2019-03-02 23:05:53.6837970;Entregue;2121,23;68,78;310696;Visa;1
209665;2019-03-02 19:59:34.6793022;Entregue;917,52;76,05;310694;MasterCard;12
209626;2019-03-02 18:27:09.5143633;Entregue;190,99;47,55;310690;Visa;5
209613;2019-03-02 18:07:36.9343615;Entregue;1558,71;49,41;310693;Visa;10
209573;2019-03-02 16:34:03.4287749;Entregue;1343,69;0,00;310692;ItauShopline;1
209569;2019-03-02 16:26:14.5206664;Entregue;460,13;68,84;310684;MasterCard;3
209550;2019-03-02 15:05:24.0900000;Entregue;261,62;92,63;310691;Mercado Pago;6
209534;2019-03-02 11:38:13.0900000;Entregue;392,66;18,23;310689;Mercado Pago;10
209500;2019-03-02 10:55:20.0989940;Entregue;2182,45;182,57;310687;Visa;10
209474;2019-03-01 21:15:30.7266195;Entregue;2383,97;87,75;310683;ItauShopline;1
209443;2019-03-01 19:15:52.5302695;Entregue;1131,10;103,96;310681;MasterCard;9
209387;2019-03-01 18:47:55.9125272;Entregue;4131,25;133,30;310669;MasterCard;1
209327;2019-03-01 18:29:03.9109384;Pedido Cancelado;1079,74;103,96;310681;ItauShopline;1
209323;2019-03-01 17:54:20.4780418;Entregue;300,78;35,36;310680;MasterCard;1
209298;2019-03-01 16:47:43.8425496;Entregue;573,91;48,79;310679;MasterCard;4
209251;2019-03-01 15:44:33.4461379;Entregue;1774,87;0,00;310678;MasterCard;6
209214;2019-03-01 13:40:42.2355926;Pedido Cancelado;3082,51;159,25;310677;MasterCard;6
209168;2019-03-01 12:20:18.5407272;Entregue;141,54;65,00;310676;Visa;1
209146;2019-03-01 11:54:46.1887745;Entregue;2851,51;91,00;310674;MasterCard;10
209096;2019-03-01 00:38:13.0489465;Entregue;4098,49;115,72;310671;MasterCard;12
209079;2019-02-28 22:19:28.3900000;Entregue;428,62;41,43;310672;Mercado Pago;10
209025;2019-02-28 22:14:02.7730000;Entregue;394,33;131,51;310670;Mercado Pago;10
209024;2019-02-28 22:22:18.5064845;Entregue;1106,78;74,00;310665;Deposito Bancario;1
209005;2019-02-28 22:13:01.2850204;Entregue;150,22;47,55;310664;Visa;12
209000;2019-02-28 20:10:33.2667267;Entregue;1781,98;51,26;310666;MasterCard;12
208963;2019-02-28 17:16:24.2084901;Entregue;987,42;48,17;310663;MasterCard;12
208936;2019-02-28 16:41:01.2785922;Entregue;1200,12;92,43;294995;ItauShopline;1
208934;2019-02-28 16:10:13.9177273;Entregue;316,33;63,86;310662;ItauShopline;1
208920;2019-02-28 16:03:01.3471220;Pedido Enviado;611,13;0,00;310661;Deposito Bancario;1
208918;2019-02-28 14:28:52.5909544;Pedido Enviado;190,38;46,93;310657;MasterCard;4
208862;2019-02-28 14:26:31.4288018;Entregue;1415,91;171,26;310659;Visa;8
208826;2019-02-28 12:38:02.0000000;Entregue;103,01;19,55;310658;Mercado Pago;1
208797;2019-02-28 12:50:39.2536180;Entregue;1375,98;70,00;310536;MasterCard;12
208753;2019-02-28 11:34:18.3557915;Entregue;2296,48;52,50;310656;ItauShopline;1
208734;2019-02-28 11:24:34.0405020;Entregue;1080,13;48,17;310437;Visa;10
208697;2019-02-28 09:54:47.2935845;Entregue;386,73;46,93;310653;MasterCard;4
208646;2019-02-28 01:17:16.5670888;Pedido Cancelado;514,79;0,00;310651;ItauShopline;1
208629;2019-02-28 00:21:32.7642024;Entregue;3137,40;58,68;310649;American Express;12
208592;2019-02-28 00:12:08.3348400;Entregue;1538,70;92,25;310648;ItauShopline;1
208583;2019-02-27 22:39:40.0000000;Entregue;90,14;9,32;310647;Mercado Pago;1
208532;2019-02-27 22:37:17.2209365;Entregue;3143,49;376,93;310646;MasterCard;12
208510;2019-02-27 20:53:46.4015015;Entregue;179,57;46,93;310644;MasterCard;1
208460;2019-02-27 20:47:57.2536979;Entregue;4389,98;214,91;310643;MasterCard;12
208459;2019-02-27 20:32:00.0000000;Entregue;243,69;65,50;310645;Mercado Pago;3
208432;2019-02-27 17:22:05.0112932;Entregue;474,24;0,00;310640;MasterCard;6
208423;2019-02-27 15:50:52.9746641;Entregue;5493,88;106,51;310330;Visa;12
208364;2019-02-27 14:51:40.5889602;Entregue;485,22;58,68;309507;MasterCard;12
208320;2019-02-27 14:30:46.1423308;Entregue;3207,41;94,25;310633;Visa;1
208271;2019-02-27 14:15:49.8683060;Entregue;1864,21;99,16;310537;MasterCard;12
208217;2019-02-27 13:01:16.8047848;Entregue;596,60;47,55;310636;MasterCard;5
208196;2019-02-27 12:33:01.0394751;Pedido Enviado;396,21;0,00;310316;Deposito Bancario;1
208194;2019-02-27 12:15:18.7367584;Entregue;818,01;51,26;310635;Visa;1
208171;2019-02-27 12:07:10.9690399;Entregue;456,03;66,01;310634;MasterCard;4
208156;2019-02-27 11:58:47.9023407;Pedido Cancelado;436,53;66,01;310634;ItauShopline;1
208107;2019-02-27 11:57:49.0776800;Pedido Cancelado;1602,62;78,25;310536;MasterCard;12
208057;2019-02-27 10:40:13.6461715;Entregue;159,99;12,67;308574;Visa;3
208039;2019-02-27 09:47:26.5878736;Entregue;973,49;94,25;310632;MasterCard;10
208009;2019-02-27 08:31:55.0386982;Entregue;9448,40;608,88;310631;ItauShopline;1
207953;2019-02-27 08:20:18.5085231;Entregue;461,00;70,90;310630;Visa;12
207931;2019-02-26 23:17:39.9236373;Entregue;885,94;47,55;310271;MasterCard;1
207888;2019-02-26 22:43:28.2998800;Pedido Cancelado;4420,10;0,00;310137;MasterCard;12
207856;2019-02-26 22:31:39.5761703;Entregue;637,05;47,55;310491;Visa;12
207813;2019-02-26 21:43:18.7422225;Entregue;381,25;77,13;310628;ItauShopline;1
207794;2019-02-26 20:14:16.6770553;Entregue;661,09;47,55;310626;MasterCard;12
207774;2019-02-26 20:00:14.2514543;Entregue;568,88;47,55;310626;MasterCard;12
207753;2019-02-26 18:20:03.0000000;Pedido Cancelado;224,82;127,38;310625;Mercado Pago;1
207740;2019-02-26 18:37:07.7004143;Entregue;2277,99;0,00;310622;MasterCard;12
207728;2019-02-26 18:02:17.5412498;Entregue;2768,61;58,68;310623;MasterCard;6
207707;2019-02-26 17:39:00.4325518;Entregue;1150,80;48,17;310621;MasterCard;3
207702;2019-02-26 17:09:36.6375245;Entregue;5441,63;228,77;310619;Visa;12
207661;2019-02-26 16:41:28.3743544;Entregue;4180,97;132,70;309375;Deposito Bancario;1
207632;2019-02-26 14:32:04.4207709;Entregue;6648,98;68,22;310616;Visa;1
207623;2019-02-26 13:45:01.0000000;Entregue;41,73;0,00;310614;Mercado Pago;1
207612;2019-02-26 13:18:01.3034104;Entregue;627,66;50,64;310611;Visa;10
207607;2019-02-26 12:58:19.2391130;Entregue;2305,11;204,04;310610;MasterCard;12
207584;2019-02-26 11:09:56.5770000;Entregue;268,55;22,93;310609;Mercado Pago;1
207536;2019-02-26 11:21:57.9998524;Pedido Cancelado;2186,92;75,82;310605;ItauShopline;1
207477;2019-02-26 10:52:53.4815056;Entregue;2615,25;64,87;310607;Deposito Bancario;1
207423;2019-02-26 10:30:56.8250830;Entregue;2668,51;355,61;310606;Visa;10
207422;2019-02-26 10:06:15.8747712;Entregue;611,85;50,64;310501;Visa;12
207403;2019-02-26 06:34:47.4505153;Entregue;705,70;58,68;310575;Deposito Bancario;1
207355;2019-02-26 02:30:47.7493187;Entregue;128,70;46,93;310603;Visa;1
207303;2019-02-25 23:03:29.3228459;Entregue;715,06;87,75;310602;MasterCard;12
207270;2019-02-25 22:17:24.5856257;Entregue;6485,05;341,86;310601;Visa;12
207242;2019-02-25 21:37:22.4299760;Entregue;1188,74;51,88;310599;ItauShopline;1
207219;2019-02-25 21:35:04.0443183;Entregue;323,39;65,08;310596;ItauShopline;1
207214;2019-02-25 18:14:38.0000000;Entregue;176,64;0,00;310598;Mercado Pago;1
207172;2019-02-25 18:58:16.4789481;Entregue;375,44;0,00;310597;MasterCard;12
207151;2019-02-25 18:23:27.1008771;Entregue;2127,65;58,68;310594;Visa;12
207120;2019-02-25 17:42:20.2604480;Pedido Cancelado;2041,27;126,75;310593;ItauShopline;1
207099;2019-02-25 17:31:20.1640025;Entregue;977,50;133,24;310592;Deposito Bancario;1
207078;2019-02-25 16:18:49.0000000;Pedido Cancelado;512,79;66,65;310590;Mercado Pago;1
207024;2019-02-25 16:32:20.0142918;Entregue;1325,00;68,78;310588;MasterCard;9
206999;2019-02-25 15:59:46.5794406;Entregue;8391,03;50,99;310545;ItauShopline;1
206952;2019-02-25 14:18:30.8078708;Entregue;1382,25;71,05;310586;Visa;4
206917;2019-02-25 14:09:04.8434239;Entregue;1496,15;52,50;310584;Elo;9
206909;2019-02-25 13:38:30.0000000;Entregue;86,46;20,88;310585;Mercado Pago;1
206895;2019-02-25 12:34:26.3600000;Pedido Cancelado;89,11;21,20;310583;Mercado Pago;1
206893;2019-02-25 13:40:53.3949806;Entregue;5653,32;0,00;310376;MasterCard;12
206835;2019-02-25 13:14:24.0000000;Entregue;22,27;7,73;310582;Mercado Pago;1
206818;2019-02-25 12:57:25.0520756;Pedido Cancelado;4838,63;44,80;294919;Deposito Bancario;1
206792;2019-02-25 12:01:09.0000000;Entregue;271,59;62,94;310581;Mercado Pago;1
206758;2019-02-25 12:02:44.7163280;Entregue;408,92;0,00;310481;Visa;12
206710;2019-02-25 11:08:32.0000000;Entregue;84,63;46,93;310579;Mercado Pago;1
206661;2019-02-25 11:22:24.2013731;Pedido Enviado;525,07;123,50;310497;Visa;12
206633;2019-02-25 11:03:07.5332900;Entregue;294,44;131,51;310578;ItauShopline;1
206625;2019-02-25 10:58:14.6040767;Entregue;15846,89;157,71;310574;American Express;12
206606;2019-02-25 10:13:06.5223322;Pedido Enviado;398,16;0,00;310575;Deposito Bancario;1
206599;2019-02-25 10:12:05.9127241;Entregue;1632,26;52,50;310576;Deposito Bancario;1
206592;2019-02-25 09:44:21.3490413;Entregue;2212,16;385,14;310497;Visa;12
206566;2019-02-25 01:26:52.0000000;Entregue;25,43;7,73;310573;Mercado Pago;1
206513;2019-02-25 01:19:37.0000000;Entregue;1583,27;64,87;310572;Mercado Pago;1
206460;2019-02-24 22:22:36.4600000;Entregue;533,57;58,20;310570;Mercado Pago;8
206439;2019-02-24 22:07:17.6443900;Entregue;603,63;47,55;310569;Visa;6
206418;2019-02-24 20:36:26.3437090;Entregue;1383,18;52,50;310515;Visa;1
206388;2019-02-24 19:46:56.3173410;Entregue;8405,11;259,79;310568;MasterCard;10
206328;2019-02-24 16:15:24.0000000;Entregue;1966,15;144,47;310567;Mercado Pago;1
206271;2019-02-24 14:47:13.6570000;Entregue;873,70;39,52;310566;Mercado Pago;12
206234;2019-02-24 15:01:39.8779602;Entregue;733,57;68,23;310178;ItauShopline;1
206193;2019-02-24 14:52:15.7092845;Entregue;412,20;76,28;310561;MasterCard;3
206173;2019-02-24 13:48:25.2042311;Entregue;1430,10;52,50;310563;MasterCard;12
206143;2019-02-24 13:18:51.3536984;Pedido Enviado;860,35;0,00;310533;Elo;12
206088;2019-02-23 23:45:46.7888726;Pedido Cancelado;258,04;14,13;310560;ItauShopline;1
206041;2019-02-23 21:36:50.1831590;Entregue;325,37;48,17;306842;Visa;4
205988;2019-02-23 19:40:55.8544340;Entregue;1789,95;52,50;310559;MasterCard;12
205929;2019-02-23 18:50:31.7257180;Entregue;1018,73;71,68;306891;MasterCard;5
205893;2019-02-23 17:33:51.3430000;Entregue;249,46;65,00;310557;Mercado Pago;1
205845;2019-02-23 15:45:25.2217346;Entregue;1016,89;48,17;310425;MasterCard;1
205816;2019-02-23 13:19:01.0000000;Entregue;92,52;11,70;310553;Mercado Pago;1
205778;2019-02-23 11:29:15.0075655;Entregue;187,08;63,17;308713;Visa;1
205759;2019-02-22 23:00:14.0000000;Entregue;84,81;19,13;310551;Mercado Pago;1
205724;2019-02-22 20:03:27.0000000;Entregue;29,50;9,28;310548;Mercado Pago;1
205666;2019-02-22 18:46:48.1133522;Entregue;918,65;48,17;310547;American Express;2
205614;2019-02-22 16:34:59.7376186;Entregue;9856,68;1067,55;310544;Elo;12
205610;2019-02-22 16:27:17.1638495;Entregue;1776,06;126,75;310542;Visa;12
205588;2019-02-22 16:20:23.8245053;Entregue;795,58;48,17;310023;MasterCard;12
205560;2019-02-22 15:50:50.4980119;Entregue;810,58;68,25;310543;American Express;12
205506;2019-02-22 14:06:14.0000000;Pedido Enviado;83,46;0,00;310541;Mercado Pago;1
205487;2019-02-22 13:48:32.1356771;Pedido Cancelado;979,08;178,75;310540;Visa;6
205474;2019-02-22 13:33:04.0000000;Entregue;253,91;48,17;310539;Mercado Pago;1
205423;2019-02-22 12:41:06.0740756;Pedido Cancelado;698,67;71,34;310535;ItauShopline;1
205416;2019-02-22 12:38:09.6198128;Entregue;509,11;49,41;310534;ItauShopline;1
205406;2019-02-22 11:40:20.4693183;Entregue;329,98;0,00;310530;MasterCard;1
205382;2019-02-22 10:43:01.7032874;Pedido Cancelado;1435,85;83,34;310531;ItauShopline;1
205380;2019-02-22 10:41:25.5235960;Pedido Enviado;9,69;0,00;310333;Deposito Bancario;1
205354;2019-02-22 10:31:19.1935668;Entregue;6144,00;49,25;310530;MasterCard;12
205331;2019-02-22 09:18:32.0332112;Entregue;32,39;0,00;310474;Deposito Bancario;1
205298;2019-02-22 05:35:30.1861563;Entregue;337,22;50,02;305771;MasterCard;12
205264;2019-02-21 23:42:59.7572440;Entregue;769,99;68,25;310526;American Express;12
205259;2019-02-21 20:42:17.0000000;Entregue;105,42;0,00;310525;Mercado Pago;4
205201;2019-02-21 21:03:11.0000000;Entregue;75,00;0,00;310524;Mercado Pago;1
205144;2019-02-21 20:51:52.0000000;Entregue;387,35;64,95;310523;Mercado Pago;1
205128;2019-02-21 19:18:35.9586606;Entregue;299,87;64,30;306570;Visa;10
205089;2019-02-21 19:08:38.6215842;Entregue;4142,38;110,75;310521;MasterCard;12
205047;2019-02-21 19:08:34.0902176;Entregue;960,50;52,50;310520;Elo;12
205010;2019-02-21 18:12:30.6913393;Entregue;2478,67;52,50;309330;Deposito Bancario;1
204979;2019-02-21 17:11:32.3091187;Entregue;1425,12;74,75;310518;MasterCard;12
204943;2019-02-21 17:08:52.5406206;Entregue;132,17;46,31;309866;MasterCard;1
204886;2019-02-21 15:54:08.0000000;Entregue;424,10;0,00;310517;Mercado Pago;2
204840;2019-02-21 16:44:03.2112281;Entregue;1278,13;52,50;310516;MasterCard;10
204833;2019-02-21 14:54:35.0000000;Entregue;134,74;0,00;310514;Mercado Pago;3
204806;2019-02-21 15:38:16.3560442;Entregue;313,50;82,34;310513;ItauShopline;1
204789;2019-02-21 15:12:59.3011918;Entregue;426,37;66,07;310510;Visa;4
204786;2019-02-21 15:07:41.9614455;Entregue;35,69;10,09;309977;MasterCard;1
204740;2019-02-21 14:05:55.0000000;Entregue;502,41;67,85;310509;Mercado Pago;1
204736;2019-02-21 13:52:18.6277850;Pedido Enviado;170,84;46,93;310416;MasterCard;1
204712;2019-02-21 13:23:02.8943387;Entregue;388,35;81,25;310508;MasterCard;12
204704;2019-02-21 12:03:00.0000000;Entregue;525,17;106,10;310507;Mercado Pago;1
204645;2019-02-21 12:12:04.7870000;Pedido Cancelado;208,51;15,26;310506;Mercado Pago;1
204604;2019-02-21 11:43:49.3530000;Entregue;208,51;15,26;310505;Mercado Pago;1
204564;2019-02-21 11:59:26.5465788;Pedido Enviado;428,57;64,56;310384;Deposito Bancario;1
204537;2019-02-21 11:52:41.5813709;Entregue;2725,12;58,68;310493;MasterCard;12
204491;2019-02-21 11:41:00.8434066;Pedido Cancelado;270,64;63,90;310503;Deposito Bancario;1
204490;2019-02-21 11:36:09.5465071;Pedido Cancelado;486,63;50,64;310501;ItauShopline;1
204480;2019-02-21 11:20:28.4320931;Entregue;531,87;48,17;310502;Deposito Bancario;1
204451;2019-02-21 10:29:36.4606494;Entregue;284,11;48,17;310500;ItauShopline;1
204414;2019-02-21 10:23:37.9105160;Pedido Cancelado;2808,20;0,00;294919;Deposito Bancario;1
